id,city,neighborhood_id,rent,rent2,ave_ngbrhd_rent,one_bed,sex,race,first_name,last_name,first_meduc,first_name_freq1990,muslim,rarename,info_nil,info_pos,info_neg,weekend,pctmales,pctblack,pctblack_city,responded,pos_resp,pos_resp1,pos_resp2,pos_resp3,rel_rent,rel_rent2,male,female,white,black,blackXpct,blackXinfo_pos,blackXinfo_neg,pctXinfo_pos,pctXinfo_neg,blackXpctXinfo_pos,blackXpctXinfo_neg,treatment_id
11871,SF,990,1625,2640625,1539.2858,1,F,W,Laurie,Erickson,93.400002,176530,0,0,0,1,0,1,.64135271,.025660042,.051669877,0,0,0,0,0,1.0556844,1.1144696,0,1,1,0,0,0,0,.025660042,0,0,0,2
11872,SF,1047,1670,2788900,1390,1,M,W,Geoffrey,Klein,96,49552,0,0,0,1,0,0,.4854959,.024108192,.051669877,1,1,1,1,1,1.2014389,1.4434555,1,0,1,0,0,0,0,.024108192,0,0,0,2
11873,SF,945,1195,1428025,1478.75,0,F,B,Latoya,Mosley,55.5,66586,0,0,1,0,0,0,.49135137,.0099999998,.051669877,0,0,0,0,0,.80811495,.65304977,0,1,0,1,.0099999998,0,0,0,0,0,0,1
11874,SF,957,1595,2544025,1567.5,1,M,B,Leroy,Washington,53.299999,193564,0,0,0,0,1,0,.45664054,.0040389639,.051669877,0,0,0,0,0,1.0175439,1.0353956,1,0,0,1,.0040389639,0,1,0,.0040389639,0,.0040389639,3
11875,SF,964,1895,3591025,1895,1,M,B,Darnell,Booker,66.099998,34067,0,0,0,1,0,0,.46115702,.023966942,.051669877,1,1,1,1,1,1,1,1,0,0,1,.023966942,1,0,.023966942,0,.023966942,0,2
11876,SF,1052,1400,1960000,1225,1,F,B,Tanisha,Booker,64,18582,0,0,0,1,0,0,.48180428,.027828746,.051669877,1,1,1,1,1,1.1428572,1.3061225,0,1,0,1,.027828746,1,0,.027828746,0,.027828746,0,2
11877,SF,4937,1150,1322500,1413.7909,0,F,B,Tamika,Jefferson,61.5,34067,0,0,0,0,1,0,.4989152,.051669877,.051669877,0,0,0,0,0,.81341588,.66164541,0,1,0,1,.051669877,0,1,0,.051669877,0,.051669877,3
11878,SF,1060,900,810000,900,0,F,W,Emily,Kramer,96.599998,322090,0,0,0,0,1,0,.50397187,.017189737,.051669877,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,.017189737,0,0,3
11879,SF,982,1000,1000000,1696.6666,1,M,W,Brendan,Schmidt,96.699997,29422,0,0,0,0,1,0,.52140987,.065262288,.051669877,0,0,0,0,0,.58939099,.34738174,1,0,1,0,0,0,0,0,.065262288,0,0,3
11880,SF,4937,1950,3802500,1413.7909,1,M,B,Jermaine,Banks,57.5,43358,0,0,0,0,1,1,.4989152,.051669877,.051669877,0,0,0,0,0,1.3792704,1.9023869,1,0,0,1,.051669877,0,1,0,.051669877,0,.051669877,3
11881,SF,979,1250,1562500,1472.5,0,F,W,Anne,Schmidt,93.099998,353060,0,0,1,0,0,1,.56626248,.10870028,.051669877,1,1,1,1,1,.84889644,.72062516,0,1,1,0,0,0,0,0,0,0,0,1
11882,SF,4937,1150,1322500,1413.7909,1,M,W,Jay,Klein,85.400002,187370,0,0,0,0,1,0,.4989152,.051669877,.051669877,0,0,0,0,0,.81341588,.66164541,1,0,1,0,0,0,0,0,.051669877,0,0,3
11883,SF,4937,1050,1102500,1413.7909,1,F,W,Anne,Mueller,93.099998,353060,0,0,0,0,1,0,.4989152,.051669877,.051669877,0,0,0,0,0,.74268407,.55157959,0,1,1,0,0,0,0,0,.051669877,0,0,3
11884,SF,4937,1195,1428025,1413.7909,0,M,B,Rasheed,Washington,77.300003,1549,1,1,0,1,0,0,.4989152,.051669877,.051669877,1,1,1,1,1,.84524524,.71443951,1,0,0,1,.051669877,1,0,.051669877,0,.051669877,0,2
11885,SF,941,1525,2325625,1561.25,1,F,W,Anne,Schwartz,93.099998,353060,0,0,0,1,0,1,.47465888,.0076023391,.051669877,0,0,0,0,0,.97678143,.95410198,0,1,1,0,0,0,0,.0076023391,0,0,0,2
11886,SF,1050,1450,2102500,1192.5,1,F,W,Kristen,Klein,93.400002,171884,0,0,0,0,1,0,.47358164,.01147683,.051669877,1,1,1,1,1,1.215933,1.478493,0,1,1,0,0,0,0,0,.01147683,0,0,3
11887,SF,1033,1495,2235025,1329,1,M,B,Rasheed,Jefferson,77.300003,1549,1,1,1,0,0,1,.47753155,.0098491842,.051669877,0,0,0,0,0,1.1249059,1.2654134,1,0,0,1,.0098491842,0,0,0,0,0,0,1
11888,SF,4937,950,902500,1413.7909,1,F,W,Laurie,Kramer,93.400002,176530,0,0,1,0,0,0,.4989152,.051669877,.051669877,0,0,0,0,0,.67195225,.45151982,0,1,1,0,0,0,0,0,0,0,0,1
11889,SF,978,950,902500,1525,0,M,B,Kareem,Mosley,67.400002,9291,1,0,0,0,1,0,.55222994,.07016848,.051669877,0,0,0,0,0,.62295079,.38806769,1,0,0,1,.07016848,0,1,0,.07016848,0,.07016848,3
11890,SF,990,1500,2250000,1539.2858,1,F,B,Tanisha,Banks,64,18582,0,0,0,1,0,1,.64135271,.025660042,.051669877,1,1,1,1,1,.97447795,.94960725,0,1,0,1,.025660042,1,0,.025660042,0,.025660042,0,2
11891,SF,4937,1295,1677025,1413.7909,1,M,B,Rasheed,Washington,77.300003,1549,1,1,0,0,1,1,.4989152,.051669877,.051669877,0,0,0,0,0,.91597706,.83901399,1,0,0,1,.051669877,0,1,0,.051669877,0,.051669877,3
11892,SF,1002,1375,1890625,1490,1,F,W,Meredith,Schroeder,81.800003,51101,0,0,0,1,0,0,.49456391,.1193525,.051669877,0,0,0,0,0,.92281878,.85159451,0,1,1,0,0,0,0,.1193525,0,0,0,2
11893,SF,1025,1250,1562500,1450,1,F,W,Sarah,Kramer,97.900002,786642,0,0,0,0,1,1,.46183205,.020655591,.051669877,1,0,0,0,0,.86206895,.74316287,0,1,1,0,0,0,0,0,.020655591,0,0,3
11894,SF,1054,1800,3240000,1366.25,1,M,B,Jermaine,Jefferson,57.5,43358,0,0,0,1,0,1,.67153287,.072992697,.051669877,1,1,1,1,1,1.3174748,1.7357399,1,0,0,1,.072992697,1,0,.072992697,0,.072992697,0,2
11895,SF,1022,1700,2890000,1700,1,F,W,Anne,Schneider,93.099998,353060,0,0,0,1,0,1,.48960894,.025921788,.051669877,1,1,1,1,1,1,1,0,1,1,0,0,0,0,.025921788,0,0,0,2
11896,SF,1043,1495,2235025,1698,1,F,W,Anne,Becker,93.099998,353060,0,0,1,0,0,0,.47102115,.017019318,.051669877,0,0,0,0,0,.88044757,.77518791,0,1,1,0,0,0,0,0,0,0,0,1
11897,SF,970,1750,3062500,1583.3334,1,F,B,Aisha,Banks,77.199997,13937,0,0,0,1,0,1,.50924176,.30330375,.051669877,1,1,1,1,1,1.1052631,1.2216065,0,1,0,1,.30330375,1,0,.30330375,0,.30330375,0,2
11898,SF,950,1195,1428025,1242.5,0,F,B,Latoya,Booker,55.5,66586,0,0,1,0,0,0,.55343729,.032640092,.051669877,1,1,1,1,1,.96177059,.92500269,0,1,0,1,.032640092,0,0,0,0,0,0,1
11899,SF,953,1450,2102500,1265.8334,1,M,B,Rasheed,Washington,77.300003,1549,1,1,0,0,1,0,.61785537,.082437716,.051669877,0,0,0,0,0,1.1454904,1.3121483,1,0,0,1,.082437716,0,1,0,.082437716,0,.082437716,3
11900,SF,4672,1350,1822500,875,0,F,B,Latoya,Booker,55.5,66586,0,0,1,0,0,0,.54425085,.018989546,.051669877,0,0,0,0,0,1.5428572,2.3804083,0,1,0,1,.018989546,0,0,0,0,0,0,1
11901,SF,1032,1300,1690000,1350,1,F,W,Kristen,Schneider,93.400002,171884,0,0,0,1,0,1,.48041835,.011388727,.051669877,1,1,1,1,1,.96296299,.92729771,0,1,1,0,0,0,0,.011388727,0,0,0,2
11902,SF,1053,1445,2088025,1272.5,1,F,W,Meredith,Schneider,81.800003,51101,0,0,0,0,1,0,.49025148,.011020062,.051669877,0,0,0,0,0,1.1355599,1.2894963,0,1,1,0,0,0,0,0,.011020062,0,0,3
11903,SF,4937,1375,1890625,1413.7909,0,M,W,Brad,Bauer,90.5,113041,0,0,0,1,0,1,.4989152,.051669877,.051669877,1,0,0,0,0,.97256249,.94587779,1,0,1,0,0,0,0,.051669877,0,0,0,2
11904,SF,956,1545,2387025,1572.5,1,M,W,Brett,Schneider,93.900002,128526,0,0,0,0,1,0,.47183299,.0020017158,.051669877,1,1,0,1,1,.98251194,.96532971,1,0,1,0,0,0,0,0,.0020017158,0,0,3
11905,SF,1045,1360,1849600,1427.5,1,F,B,Keisha,Banks,68.800003,29422,0,0,0,0,1,0,.46555555,.011388889,.051669877,0,0,0,0,0,.95271456,.90766501,0,1,0,1,.011388889,0,1,0,.011388889,0,.011388889,3
11906,SF,1023,1375,1890625,1350,0,F,B,Latonya,Booker,31.299999,34067,0,0,0,0,1,1,.49468419,.026891807,.051669877,0,0,0,0,0,1.0185186,1.0373801,0,1,0,1,.026891807,0,1,0,.026891807,0,.026891807,3
11907,SF,987,1999,3996001,1692,1,F,B,Tamika,Banks,61.5,34067,0,0,0,0,1,1,.57712936,.052523658,.051669877,0,0,0,0,0,1.181442,1.3958052,0,1,0,1,.052523658,0,1,0,.052523658,0,.052523658,3
11908,SF,982,2000,4000000,1696.6666,1,M,W,Jay,Schmidt,85.400002,187370,0,0,0,1,0,0,.52140987,.065262288,.051669877,1,1,1,1,1,1.178782,1.389527,1,0,1,0,0,0,0,.065262288,0,0,0,2
11909,SF,1038,1150,1322500,1214.6666,0,F,B,Tanisha,Banks,64,18582,0,0,0,1,0,0,.48839608,.0095410002,.051669877,0,0,0,0,0,.94676185,.89635801,0,1,0,1,.0095410002,1,0,.0095410002,0,.0095410002,0,2
11910,SF,948,1320,1742400,1605,1,M,B,Kareem,Banks,67.400002,9291,1,0,1,0,0,1,.51497233,.024985695,.051669877,1,0,0,0,0,.8224299,.67639095,1,0,0,1,.024985695,0,0,0,0,0,0,1
11911,SF,4937,1500,2250000,1413.7909,1,M,W,Jay,Klein,85.400002,187370,0,0,0,1,0,0,.4989152,.051669877,.051669877,1,0,0,0,1,1.0609772,1.1256727,1,0,1,0,0,0,0,.051669877,0,0,0,2
11912,SF,942,1650,2722500,1850,1,F,B,Lakisha,Booker,55.599998,17034,0,0,0,0,1,0,.47003993,.014647137,.051669877,1,1,1,1,1,.8918919,.79547113,0,1,0,1,.014647137,0,1,0,.014647137,0,.014647137,3
11913,SF,982,1975,3900625,1696.6666,1,M,B,Jamal,Washington,73.900002,21679,0,0,0,1,0,0,.52140987,.065262288,.051669877,1,1,1,1,1,1.1640471,1.3550057,1,0,0,1,.065262288,1,0,.065262288,0,.065262288,0,2
11914,SF,4937,1410,1988100,1413.7909,1,F,B,Tanisha,Jefferson,64,18582,0,0,0,1,0,1,.4989152,.051669877,.051669877,0,0,0,0,0,.99731863,.99464446,0,1,0,1,.051669877,1,0,.051669877,0,.051669877,0,2
11915,SF,4937,1100,1210000,1413.7909,1,F,W,Kristen,Bauer,93.400002,171884,0,0,0,1,0,0,.4989152,.051669877,.051669877,1,0,0,0,1,.77805001,.60536182,0,1,1,0,0,0,0,.051669877,0,0,0,2
11916,SF,1025,1700,2890000,1450,1,F,B,Lakisha,Banks,55.599998,17034,0,0,0,0,1,0,.46183205,.020655591,.051669877,0,0,0,0,0,1.1724138,1.3745542,0,1,0,1,.020655591,0,1,0,.020655591,0,.020655591,3
11917,SF,4937,1750,3062500,1413.7909,1,M,B,Tremayne,Jefferson,,1549,0,1,0,1,0,1,.4989152,.051669877,.051669877,1,1,1,1,1,1.2378068,1.5321656,1,0,0,1,.051669877,1,0,.051669877,0,.051669877,0,2
11918,SF,4937,1000,1000000,1413.7909,1,M,B,Tyrone,Banks,64,99105,0,0,0,0,1,0,.4989152,.051669877,.051669877,0,0,0,0,0,.70731819,.50029904,1,0,0,1,.051669877,0,1,0,.051669877,0,.051669877,3
11919,SF,974,1250,1562500,1405,0,F,W,Meredith,Schneider,81.800003,51101,0,0,0,1,0,0,.61031175,.096322939,.051669877,0,0,0,0,0,.88967973,.79153001,0,1,1,0,0,0,0,.096322939,0,0,0,2
11920,SF,944,1775,3150625,1626.6666,1,F,W,Sarah,Klein,97.900002,786642,0,0,0,1,0,0,.52689332,.021406727,.051669877,0,0,0,0,0,1.0911885,1.1906924,0,1,1,0,0,0,0,.021406727,0,0,0,2
11921,SF,1056,1650,2722500,1650,1,M,W,Greg,Schroeder,88.300003,161045,0,0,0,0,1,0,.67883211,.30900243,.051669877,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,.30900243,0,0,3
11922,SF,4937,1575,2480625,1413.7909,1,M,W,Geoffrey,Schmidt,96,49552,0,0,0,1,0,0,.4989152,.051669877,.051669877,1,1,1,1,1,1.1140262,1.2410543,1,0,1,0,0,0,0,.051669877,0,0,0,2
11923,SF,959,1895,3591025,1781.6666,1,M,W,Brett,Schneider,93.900002,128526,0,0,1,0,0,1,.47893462,.0043583536,.051669877,1,1,1,1,1,1.0636109,1.1312681,1,0,1,0,0,0,0,0,0,0,0,1
11924,SF,977,1200,1440000,1298.3334,0,M,W,Jay,Klein,85.400002,187370,0,0,0,0,1,0,.51200938,.12067956,.051669877,1,1,1,1,1,.92426187,.85426003,1,0,1,0,0,0,0,0,.12067956,0,0,3
11925,SF,1015,1500,2250000,1500,1,F,W,Kristen,Schwartz,93.400002,171884,0,0,1,0,0,0,.48851883,.025591586,.051669877,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1
11926,SF,942,2000,4000000,1850,1,M,W,Brett,Mueller,93.900002,128526,0,0,0,0,1,0,.47003993,.014647137,.051669877,0,0,0,0,0,1.081081,1.1687362,1,0,1,0,0,0,0,0,.014647137,0,0,3
11927,SF,956,1900,3610000,1572.5,1,M,B,Tremayne,Booker,,1549,0,1,0,0,1,1,.47183299,.0020017158,.051669877,0,0,0,0,0,1.2082671,1.4599093,1,0,0,1,.0020017158,0,1,0,.0020017158,0,.0020017158,3
11928,SF,4937,999,998001,1413.7909,0,F,W,Anne,Schmidt,93.099998,353060,0,0,0,0,1,0,.4989152,.051669877,.051669877,0,0,0,0,0,.70661086,.4992989,0,1,1,0,0,0,0,0,.051669877,0,0,3
11929,SF,1054,1425,2030625,1366.25,1,F,W,Allison,Schwartz,95.699997,142463,0,0,0,1,0,0,.67153287,.072992697,.051669877,1,1,1,1,1,1.0430009,1.0878509,0,1,1,0,0,0,0,.072992697,0,0,0,2
11930,SF,958,2000,4000000,1623.3334,1,F,W,Laurie,Erickson,93.400002,176530,0,0,0,1,0,0,.45145461,.0078864349,.051669877,1,0,0,0,0,1.2320328,1.5179048,0,1,1,0,0,0,0,.0078864349,0,0,0,2
11931,SF,1001,1200,1440000,1200,1,F,W,Allison,Mueller,95.699997,142463,0,0,0,1,0,0,.56520617,.068298966,.051669877,0,0,0,0,0,1,1,0,1,1,0,0,0,0,.068298966,0,0,0,2
11932,SF,945,1800,3240000,1478.75,1,F,B,Ebony,Jefferson,65.599998,41810,0,0,0,0,1,0,.49135137,.0099999998,.051669877,0,0,0,0,0,1.2172443,1.4816836,0,1,0,1,.0099999998,0,1,0,.0099999998,0,.0099999998,3
11933,SF,996,1500,2250000,1423.75,1,F,W,Jill,Mueller,92.300003,219888,0,0,0,1,0,0,.51634133,.028515026,.051669877,1,1,1,1,1,1.0535557,1.1099796,0,1,1,0,0,0,0,.028515026,0,0,0,2
11934,SF,1045,1400,1960000,1427.5,1,M,W,Neil,Becker,85.699997,102202,0,0,1,0,0,0,.46555555,.011388889,.051669877,1,1,1,1,1,.98073554,.96184218,1,0,1,0,0,0,0,0,0,0,0,1
11935,SF,1023,1325,1755625,1350,0,F,B,Lakisha,Booker,55.599998,17034,0,0,1,0,0,0,.49468419,.026891807,.051669877,1,0,0,0,1,.98148149,.96330589,0,1,0,1,.026891807,0,0,0,0,0,0,1
11936,SF,4937,1775,3150625,1413.7909,1,F,B,Latoya,Jefferson,55.5,66586,0,0,0,0,1,0,.4989152,.051669877,.051669877,1,0,0,0,0,1.2554898,1.5762547,0,1,0,1,.051669877,0,1,0,.051669877,0,.051669877,3
11937,SF,4937,1275,1625625,1413.7909,0,F,B,Ebony,Jefferson,65.599998,41810,0,0,0,1,0,0,.4989152,.051669877,.051669877,0,0,0,0,0,.90183067,.81329858,0,1,0,1,.051669877,1,0,.051669877,0,.051669877,0,2
11938,SF,996,1150,1322500,1423.75,1,F,B,Tanisha,Mosley,64,18582,0,0,0,1,0,0,.51634133,.028515026,.051669877,0,0,0,0,0,.80772609,.65242141,0,1,0,1,.028515026,1,0,.028515026,0,.028515026,0,2
11939,SF,4937,1550,2402500,1413.7909,1,M,W,Brett,Schwartz,93.900002,128526,0,0,0,1,0,0,.4989152,.051669877,.051669877,0,0,0,0,0,1.0963432,1.2019683,1,0,1,0,0,0,0,.051669877,0,0,0,2
11940,SF,1038,1199,1437601,1214.6666,1,F,B,Aisha,Mosley,77.199997,13937,0,0,0,0,1,0,.48839608,.0095410002,.051669877,0,0,0,0,0,.98710209,.97437054,0,1,0,1,.0095410002,0,1,0,.0095410002,0,.0095410002,3
11941,SF,4937,1395,1946025,1413.7909,1,M,B,Tyrone,Mosley,64,99105,0,0,0,1,0,0,.4989152,.051669877,.051669877,1,1,1,1,1,.98670888,.97359443,1,0,0,1,.051669877,1,0,.051669877,0,.051669877,0,2
11942,SF,4937,1500,2250000,1413.7909,1,M,W,Brett,Schneider,93.900002,128526,0,0,0,1,0,1,.4989152,.051669877,.051669877,1,1,1,1,1,1.0609772,1.1256727,1,0,1,0,0,0,0,.051669877,0,0,0,2
11943,SF,4937,1100,1210000,1413.7909,1,F,B,Latoya,Washington,55.5,66586,0,0,0,1,0,0,.4989152,.051669877,.051669877,1,1,1,1,1,.77805001,.60536182,0,1,0,1,.051669877,1,0,.051669877,0,.051669877,0,2
11944,SF,4937,1200,1440000,1413.7909,1,F,B,Latoya,Booker,55.5,66586,0,0,0,1,0,0,.4989152,.051669877,.051669877,0,0,0,0,0,.84878182,.72043061,0,1,0,1,.051669877,1,0,.051669877,0,.051669877,0,2
11945,SF,961,1900,3610000,1925,1,M,W,Brendan,Schneider,96.699997,29422,0,0,0,0,1,1,.44511458,.01013269,.051669877,1,0,0,0,0,.98701298,.97419465,1,0,1,0,0,0,0,0,.01013269,0,0,3
11946,SF,962,1980,3920400,1952.5,1,F,B,Tanisha,Jefferson,64,18582,0,0,0,0,1,0,.46875852,.02755798,.051669877,0,0,0,0,0,1.0140845,1.0283673,0,1,0,1,.02755798,0,1,0,.02755798,0,.02755798,3
11947,SF,953,1200,1440000,1265.8334,0,M,W,Matthew,Bauer,93.099998,1020467,0,0,0,1,0,1,.61785537,.082437716,.051669877,0,0,0,0,0,.94799209,.89868897,1,0,1,0,0,0,0,.082437716,0,0,0,2
11948,SF,1008,1850,3422500,1525,1,M,B,Darnell,Mosley,66.099998,34067,0,0,1,0,0,1,.5389728,.016717019,.051669877,1,1,1,1,1,1.2131147,1.4716474,1,0,0,1,.016717019,0,0,0,0,0,0,1
11949,SF,952,1025,1050625,1142,0,F,W,Emily,Bauer,96.599998,322090,0,0,0,1,0,0,.62224013,.10298146,.051669877,1,1,1,1,1,.89754814,.80559266,0,1,1,0,0,0,0,.10298146,0,0,0,2
11950,SF,4937,1150,1322500,1413.7909,1,F,B,Ebony,Jefferson,65.599998,41810,0,0,0,0,1,0,.4989152,.051669877,.051669877,0,0,0,0,0,.81341588,.66164541,0,1,0,1,.051669877,0,1,0,.051669877,0,.051669877,3
11951,SF,1024,1200,1440000,1080,1,M,W,Brett,Schroeder,93.900002,128526,0,0,1,0,0,0,.46507537,.01281407,.051669877,1,0,0,0,0,1.1111112,1.234568,1,0,1,0,0,0,0,0,0,0,0,1
11952,SF,4937,1800,3240000,1413.7909,1,F,W,Allison,Schwartz,95.699997,142463,0,0,0,1,0,0,.4989152,.051669877,.051669877,1,1,1,1,1,1.2731727,1.6209688,0,1,1,0,0,0,0,.051669877,0,0,0,2
11953,SF,1050,1075,1155625,1192.5,0,F,W,Carrie,Schwartz,80.699997,264795,0,0,0,0,1,1,.47358164,.01147683,.051669877,0,0,0,0,0,.9014675,.81264365,0,1,1,0,0,0,0,0,.01147683,0,0,3
11954,SF,1013,1800,3240000,1441.6666,1,M,W,Matthew,Mueller,93.099998,1020467,0,0,0,1,0,0,.5250271,.037486456,.051669877,0,0,0,0,0,1.2485549,1.5588895,1,0,1,0,0,0,0,.037486456,0,0,0,2
11955,SF,1055,1100,1210000,1100,1,M,B,Hakim,Jefferson,73.699997,1549,1,1,0,1,0,1,.50856388,.069828719,.051669877,0,0,0,0,0,1,1,1,0,0,1,.069828719,1,0,.069828719,0,.069828719,0,2
11956,SF,1021,1200,1440000,1200,1,M,W,Greg,Schroeder,88.300003,161045,0,0,0,1,0,0,.47935528,.013247957,.051669877,1,1,1,1,1,1,1,1,0,1,0,0,0,0,.013247957,0,0,0,2
11957,SF,4937,1225,1500625,1413.7909,0,M,B,Tremayne,Booker,,1549,0,1,0,0,1,0,.4989152,.051669877,.051669877,0,0,0,0,0,.86646479,.75076121,1,0,0,1,.051669877,0,1,0,.051669877,0,.051669877,3
11958,SF,990,1650,2722500,1539.2858,1,M,B,Darnell,Washington,66.099998,34067,0,0,1,0,0,0,.64135271,.025660042,.051669877,1,1,1,1,1,1.0719258,1.1490248,1,0,0,1,.025660042,0,0,0,0,0,0,1
11959,SF,968,1918,3678724,1918,1,M,W,Geoffrey,Kramer,96,49552,0,0,0,0,1,0,.42383736,.17488165,.051669877,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,.17488165,0,0,3
11960,SF,953,1850,3422500,1265.8334,1,M,B,Tyrone,Mosley,64,99105,0,0,0,1,0,0,.61785537,.082437716,.051669877,1,0,0,0,1,1.4614878,2.1359465,1,0,0,1,.082437716,1,0,.082437716,0,.082437716,0,2
11961,SF,4937,1500,2250000,1413.7909,1,F,W,Laurie,Klein,93.400002,176530,0,0,0,1,0,1,.4989152,.051669877,.051669877,1,1,1,1,1,1.0609772,1.1256727,0,1,1,0,0,0,0,.051669877,0,0,0,2
11962,SF,1012,1200,1440000,1200,0,M,W,Greg,Kramer,88.300003,161045,0,0,0,1,0,0,.52477688,.068328716,.051669877,1,1,1,1,1,1,1,1,0,1,0,0,0,0,.068328716,0,0,0,2
11963,SF,982,1800,3240000,1696.6666,1,M,W,Geoffrey,Schroeder,96,49552,0,0,0,1,0,0,.52140987,.065262288,.051669877,1,1,1,1,1,1.0609038,1.1255169,1,0,1,0,0,0,0,.065262288,0,0,0,2
11964,SF,950,1125,1265625,1242.5,0,F,B,Latonya,Washington,31.299999,34067,0,0,0,0,1,0,.55343729,.032640092,.051669877,0,0,0,0,0,.90543258,.81980819,0,1,0,1,.032640092,0,1,0,.032640092,0,.032640092,3
11965,SF,951,1195,1428025,1113.3334,0,F,B,Aisha,Jefferson,77.199997,13937,0,0,0,0,1,1,.60810232,.066098079,.051669877,0,0,0,0,0,1.0733533,1.1520873,0,1,0,1,.066098079,0,1,0,.066098079,0,.066098079,3
11966,SF,4937,1399,1957201,1413.7909,1,F,B,Latonya,Mosley,31.299999,34067,0,0,0,0,1,1,.4989152,.051669877,.051669877,0,0,0,0,0,.98953813,.9791857,0,1,0,1,.051669877,0,1,0,.051669877,0,.051669877,3
11967,SF,939,1650,2722500,1622.5,1,F,W,Kristen,Klein,93.400002,171884,0,0,0,1,0,1,.5349381,.0095816776,.051669877,1,0,0,0,0,1.0169492,1.0341856,0,1,1,0,0,0,0,.0095816776,0,0,0,2
11968,SF,1029,1700,2890000,1425,1,M,W,Matthew,Erickson,93.099998,1020467,0,0,0,0,1,0,.47718209,.046078864,.051669877,0,0,0,0,0,1.1929824,1.423207,1,0,1,0,0,0,0,0,.046078864,0,0,3
11969,SF,952,1069,1142761,1142,0,M,W,Todd,Bauer,87.699997,329832,0,0,0,0,1,0,.62224013,.10298146,.051669877,1,0,0,0,0,.93607706,.87624025,1,0,1,0,0,0,0,0,.10298146,0,0,3
11970,SF,1004,1195,1428025,1195,1,M,W,Greg,Becker,88.300003,161045,0,0,0,0,1,1,.55252635,.032715376,.051669877,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,.032715376,0,0,3
11971,SF,4937,1499,2247001,1413.7909,1,F,B,Tanisha,Jefferson,64,18582,0,0,0,1,0,0,.4989152,.051669877,.051669877,0,0,0,0,0,1.06027,1.1241723,0,1,0,1,.051669877,1,0,.051669877,0,.051669877,0,2
11972,SF,940,1600,2560000,1800,1,M,B,Leroy,Banks,53.299999,193564,0,0,1,0,0,0,.46538872,.009407171,.051669877,0,0,0,0,0,.8888889,.79012346,1,0,0,1,.009407171,0,0,0,0,0,0,1
11973,SF,4937,1000,1000000,1413.7909,1,M,W,Neil,Mueller,85.699997,102202,0,0,0,0,1,0,.4989152,.051669877,.051669877,0,0,0,0,0,.70731819,.50029904,1,0,1,0,0,0,0,0,.051669877,0,0,3
11974,SF,1013,1300,1690000,1441.6666,0,M,W,Matthew,Mueller,93.099998,1020467,0,0,0,0,1,0,.5250271,.037486456,.051669877,1,0,0,0,0,.90173411,.81312442,1,0,1,0,0,0,0,0,.037486456,0,0,3
11975,SF,1039,1125,1265625,1105,1,M,B,Tremayne,Mosley,,1549,0,1,0,1,0,0,.51011276,.023805263,.051669877,0,0,0,0,0,1.0180995,1.0365267,1,0,0,1,.023805263,1,0,.023805263,0,.023805263,0,2
11976,SF,4937,1595,2544025,1413.7909,1,F,B,Latonya,Banks,31.299999,34067,0,0,0,0,1,0,.4989152,.051669877,.051669877,0,0,0,0,0,1.1281725,1.2727733,0,1,0,1,.051669877,0,1,0,.051669877,0,.051669877,3
11977,SF,1041,950,902500,950,1,M,B,Jamal,Booker,73.900002,21679,0,0,0,0,1,0,.48573849,.0052245129,.051669877,0,0,0,0,0,1,1,1,0,0,1,.0052245129,0,1,0,.0052245129,0,.0052245129,3
11978,SF,1057,1100,1210000,1100,0,F,W,Anne,Erickson,93.099998,353060,0,0,0,1,0,0,.49270749,.042959426,.051669877,1,1,1,1,1,1,1,0,1,1,0,0,0,0,.042959426,0,0,0,2
11979,SF,986,1975,3900625,1662.5,1,M,B,Hakim,Washington,73.699997,1549,1,1,0,1,0,1,.70634574,.28708971,.051669877,1,1,1,1,1,1.1879699,1.4112725,1,0,0,1,.28708971,1,0,.28708971,0,.28708971,0,2
11980,SF,1048,1350,1822500,1322.5,1,M,B,Tremayne,Jefferson,,1549,0,1,0,1,0,0,.46975353,.012845407,.051669877,1,1,1,1,1,1.0207939,1.0420202,1,0,0,1,.012845407,1,0,.012845407,0,.012845407,0,2
11981,SF,955,1450,2102500,1541.25,1,F,B,Tanisha,Jefferson,64,18582,0,0,0,0,1,0,.47548321,.005289929,.051669877,0,0,0,0,0,.94079483,.88509488,0,1,0,1,.005289929,0,1,0,.005289929,0,.005289929,3
11982,SF,4937,1650,2722500,1413.7909,1,F,W,Sarah,Becker,97.900002,786642,0,0,0,0,1,0,.4989152,.051669877,.051669877,1,1,1,1,1,1.167075,1.3620641,0,1,1,0,0,0,0,0,.051669877,0,0,3
11983,SF,973,1150,1322500,1450,0,F,W,Kristen,Schwartz,93.400002,171884,0,0,0,1,0,0,.45425147,.50085598,.051669877,1,1,1,1,1,.79310346,.62901312,0,1,1,0,0,0,0,.50085598,0,0,0,2
11984,SF,967,1400,1960000,1479,1,F,B,Lakisha,Jefferson,55.599998,17034,0,0,1,0,0,1,.46528983,.04876779,.051669877,1,1,1,1,1,.94658554,.89602417,0,1,0,1,.04876779,0,0,0,0,0,0,1
